art_id;type;year;title;pages_start;pages_end;booktitle;journal_series;journal_editor;journal_volume;journal_isbn;url
series/class/RomanoB13;Article;2013;A Two-Phase Clustering Based Strategy for Outliers Detection in Georeferenced Curves.;297;304;Statistical Models for Data Analysis;;;;;db/series/class/class331900031.html#RomanoB13
series/class/Rutkowska-Ziarko13;Article;2013;Fundamental Portfolio Construction Based on Mahalanobis Distance.;417;426;Algorithms from and for Nature and Life;;;;;db/series/class/class331900034.html#Rutkowska-Ziarko13
series/class/CamizG13;Article;2013;Joint Correspondence Analysis Versus Multiple Correspondence Analysis: A Solution to an Undetected Problem.;11;18;Classification and Data Mining;;;;;db/series/class/class364228893.html#CamizG13
series/acvpr/BowyerHF13;Article;2013;A Survey of Iris Biometrics Research: 2008-2010.;15;54;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#BowyerHF13
series/acvpr/ClarkKHR13;Article;2013;A Theoretical Model for Describing Iris Dynamics.;129;150;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#ClarkKHR13
series/acvpr/JillelaR13;Article;2013;Methods for Iris Segmentation.;239;279;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#JillelaR13
series/acvpr/Ackerman13;Article;2013;Optics of Iris Imaging Systems.;367;393;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#Ackerman13
series/acvpr/QuinnGT13;Article;2013;Standard Iris Storage Formats.;55;66;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#QuinnGT13
series/acvpr/BurgeM13;Article;2013;Multispectral Iris Fusion and Cross-Spectrum Matching.;171;181;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#BurgeM13
series/acvpr/BakerBFP13;Article;2013;Template Aging in Iris Biometrics.;205;218;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#BakerBFP13
series/acvpr/Proenca13;Article;2013;Iris Recognition in the Visible Wavelength.;151;169;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#Proenca13
series/acvpr/PhillipsF13;Article;2013;Quality and Demographic Investigation of ICE 2006.;85;102;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#PhillipsF13
series/acvpr/KumarTSBS13;Article;2013;Application of Correlation Filters for Iris Recognition.;337;354;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#KumarTSBS13
series/acvpr/BastysKK13;Article;2013;Iris Recognition with Taylor Expansion Features.;103;127;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#BastysKK13
series/acvpr/BowyerB13;Article;2013;Introduction to the Handbook of Iris Recognition.;1;14;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#BowyerB13
series/acvpr/SchmidZNW13;Article;2013;Iris Quality Metrics for Adaptive Authentication.;67;84;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#SchmidZNW13
series/acvpr/KongZK13;Article;2013;An Introduction to the IrisCode Theory.;321;336;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#KongZK13
series/acvpr/PillaiPCR13;Article;2013;Robust and Secure Iris Recognition.;183;204;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#PillaiPCR13
series/acvpr/JillelaRBKHPP13;Article;2013;Iris Segmentation for Challenging Periocular Images.;281;308;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#JillelaRBKHPP13
series/acvpr/VenugopalanS13;Article;2013;Iris Spoofing: Reverse Engineering the Daugman Feature Encoding Scheme.;355;366;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#VenugopalanS13
series/acvpr/KlontzB13;Article;2013;Periocular Recognition from Low-Quality Iris Images.;309;319;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#KlontzB13
series/acvpr/ConnaughtonBF13;Article;2013;Fusion of Face and Iris Biometrics.;219;237;Handbook of Iris Recognition;;;;;db/series/acvpr/iris2013.html#ConnaughtonBF13
series/lnsn/MagnaniM013;Article;2013;Factors Enabling Information Propagation in a Social Network Site.;411;426;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#MagnaniM013
series/lnsn/VarlamisEL13;Article;2013;Application of Social Network Metrics to a Trust-Aware Collaborative Model for Generating Personalized User Recommendations.;49;74;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#VarlamisEL13
series/lnsn/OnLJT13;Article;2013;Engagingness and Responsiveness Behavior Models on the Enron Email Network and Its Application to Email Reply Order Prediction.;227;253;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#OnLJT13
series/lnsn/WethBH13;Article;2013;Optimization Techniques for Multiple Centrality Computations.;21;47;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#WethBH13
series/lnsn/YeWW13;Article;2013;Detecting Communities in Massive Networks Efficiently with Flexible Resolution.;373;392;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#YeWW13
series/lnsn/ReesG13;Article;2013;EgoClustering: Overlapping Community Detection via Merged Friendship-Groups.;1;20;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#ReesG13
series/lnsn/MoserGH13;Article;2013;Extending Social Network Analysis with Discourse Analysis: Combining Relational with Interpretive Data.;547;561;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#MoserGH13
series/lnsn/StoicaSP13;Article;2013;A Local Structure-Based Method for Nodes Clustering: Application to a Large Mobile Phone Social Network.;157;184;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#StoicaSP13
series/lnsn/NussbaumET13;Article;2013;Clustering Social Networks Using Distance-Preserving Subgraphs.;331;349;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#NussbaumET13
series/lnsn/FonsecaX13;Article;2013;How Latent Class Models Matter to Social Network Analysis and Mining: Exploring the Emergence of Community.;563;587;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#FonsecaX13
series/lnsn/CaglieroF13;Article;2013;TweCoM: Topic and Context Mining from Twitter.;75;100;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#CaglieroF13
series/lnsn/EsslimaniBB13;Article;2013;Towards Leader Based Recommendations.;455;470;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#EsslimaniBB13
series/lnsn/ChongTT13;Article;2013;Efficient Extraction of High-Betweenness Vertices from Heterogeneous Networks.;255;273;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#ChongTT13
series/lnsn/SiehndelADHK13;Article;2013;Cross-Domain Analysis of the Blogosphere for Trend Prediction.;275;301;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#SiehndelADHK13
series/lnsn/FikirYO13;Article;2013;Movie Rating Prediction with Matrix Factorization Algorithm.;631;643;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#FikirYO13
series/lnsn/MoshirpourEFA13;Article;2013;Detecting Emergent Behavior in a Social Network of Agents.;393;409;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#MoshirpourEFA13
series/lnsn/SoussiCALL13;Article;2013;DB2SNA: An All-in-One Tool for Extraction and Aggregation of Underlying Social Networks from Relational Databases.;521;545;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#SoussiCALL13
series/lnsn/Rivera-PelayoBRWH13;Article;2013;Building Expert Recommenders from Email-Based Personal Social Networks.;129;156;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#Rivera-PelayoBRWH13
series/lnsn/Morzy13;Article;2013;Evolution of Online Forum Communities.;615;630;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#Morzy13
series/lnsn/ShafiqJKAR13;Article;2013;Integrating Online Social Network Analysis in Personalized Web Search.;589;613;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#ShafiqJKAR13
series/lnsn/LabatutB13;Article;2013;Informative Value of Individual and Relational Data Compared Through Business-Oriented Community Detection.;303;330;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#LabatutB13
series/lnsn/GelernterCC13;Article;2013;Extraction of Spatio-Temporal Data for Social Networks.;351;372;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#GelernterCC13
series/lnsn/SteinWS13;Article;2013;Pixel-Oriented Network Visualization: Static Visualization of Change in Social Networks.;101;127;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#SteinWS13
series/lnsn/DokoohakiM13;Article;2013;An Adaptive Framework for Discovery and Mining of User Profiles from Social Web-Based Interest Communities.;497;519;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#DokoohakiM13
series/lnsn/SundsoyBCEL13;Article;2013;Comparing and Visualizing the Social Spreading of Products on a Large Social Network.;201;225;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#SundsoyBCEL13
series/lnsn/PennaCM13;Article;2013;Enhancing Child Safety in MMOGs.;471;495;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#PennaCM13
series/lnsn/Reitz013;Article;2013;Learning from the Past: An Analysis of Person Name Corrections in the DBLP Collection and Social Network Properties of Affected Entities.;427;453;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#Reitz013
series/lnsn/FanY13;Article;2013;Virus Propagation Modeling in Facebook.;185;199;The Influence of Technology on Social Network Analysis and Mining;;;;;db/series/lnsn/lnsn6.html#FanY13
series/sapere/RomeiR13;Article;2013;Discrimination Data Analysis: A Multi-disciplinary Bibliography.;109;135;Discrimination and Privacy in the Information Society;;;;;db/series/sapere/sapere3.html#RomeiR13
series/sapere/HornHTOE13;Article;2013;Intentional State-Ascription in Multi-Agent Systems - A Case Study in Unmanned Underwater Vehicles.;225;235;Philosophy and Theory of Artificial Intelligence;;;;;db/series/sapere/sapere5.html#HornHTOE13
series/sapere/CaldersZ13;Article;2013;Why Unbiased Computational Processes Can Lead to Discriminative Decision Procedures.;43;57;Discrimination and Privacy in the Information Society;;;;;db/series/sapere/sapere3.html#CaldersZ13
series/sapere/BraakCV13;Article;2013;Combining and Analyzing Judicial Databases.;191;206;Discrimination and Privacy in the Information Society;;;;;db/series/sapere/sapere3.html#BraakCV13
series/sapere/HajianD13;Article;2013;Direct and Indirect Discrimination Prevention Methods.;241;254;Discrimination and Privacy in the Information Society;;;;;db/series/sapere/sapere3.html#HajianD13
series/sapere/Matwin13;Article;2013;Privacy-Preserving Data Mining Techniques: Survey and Challenges.;209;221;Discrimination and Privacy in the Information Society;;;;;db/series/sapere/sapere3.html#Matwin13
series/sapere/Zarsky13;Article;2013;Transparency in Data Mining: From Theory to Practice.;301;324;Discrimination and Privacy in the Information Society;;;;;db/series/sapere/sapere3.html#Zarsky13
series/sapere/Custers13;Article;2013;Data Dilemmas in the Information Society: Introduction and Overview.;3;26;Discrimination and Privacy in the Information Society;;;;;db/series/sapere/sapere3.html#Custers13
series/sapere/Gros13;Article;2013;Emotional Control-Conditio Sine Qua Non for Advanced Artificial Intelligences?;187;198;Philosophy and Theory of Artificial Intelligence;;;;;db/series/sapere/sapere5.html#Gros13
series/sapere/Morse13;Article;2013;Snapshots of Sensorimotor Perception: Putting the Body Back into Embodiment.;237;250;Philosophy and Theory of Artificial Intelligence;;;;;db/series/sapere/sapere5.html#Morse13
series/sapere/NasutoB13;Article;2013;Of (Zombie) Mice and Animats.;85;106;Philosophy and Theory of Artificial Intelligence;;;;;db/series/sapere/sapere5.html#NasutoB13
series/sapere/Hersch13;Article;2013;A Pre-neural Goal for Artificial Intelligence.;215;224;Philosophy and Theory of Artificial Intelligence;;;;;db/series/sapere/sapere5.html#Hersch13
series/sapere/ZantKS13;Article;2013;Generative Artificial Intelligence.;107;120;Philosophy and Theory of Artificial Intelligence;;;;;db/series/sapere/sapere5.html#ZantKS13
series/sapere/Zarsky13a;Article;2013;Data Mining as Search: Theoretical Insights and Policy Responses.;325;338;Discrimination and Privacy in the Information Society;;;;;db/series/sapere/sapere3.html#Zarsky13a
series/sapere/Yampolskiy13a;Article;2013;What to Do with the Singularity Paradox?;397;413;Philosophy and Theory of Artificial Intelligence;;;;;db/series/sapere/sapere5.html#Yampolskiy13a
series/sapere/Giovagnoli13;Article;2013;'Computational Ontology and Deontology'.;179;186;Philosophy and Theory of Artificial Intelligence;;;;;db/series/sapere/sapere5.html#Giovagnoli13
series/sapere/Davenport13;Article;2013;The Two (Computational) Faces of AI.;43;58;Philosophy and Theory of Artificial Intelligence;;;;;db/series/sapere/sapere5.html#Davenport13
series/sapere/CaldersC13;Article;2013;What Is Data Mining and How Does It Work?;27;42;Discrimination and Privacy in the Information Society;;;;;db/series/sapere/sapere3.html#CaldersC13
series/sapere/PedreschiRT13;Article;2013;The Discovery of Discrimination.;91;108;Discrimination and Privacy in the Information Society;;;;;db/series/sapere/sapere3.html#PedreschiRT13
