art_id;author;pos
books/daglib/0007612;Chuck Cavaness;0
books/daglib/0007547;M. Elizabeth C. Hull;0
books/daglib/0007547;Ken Jackson;1
books/daglib/0007547;Jeremy Dick;2
books/daglib/0030827;Pierre Baldi;0
books/daglib/0030827;G. Wesley Hatfield;1
books/daglib/0012644;Ivan Ristic;0
books/daglib/0010078;James Duncan Davidson;0
books/daglib/0031437;Albert Fleischmann;0
books/daglib/0031437;Stefan Rass;1
books/daglib/0031437;Robert Singer;2
books/daglib/0019752;Ken Coar;0
books/daglib/0019752;Rich Bowen;1
books/daglib/0021789;Mikkel Aaland;0
books/daglib/0008392;Andrew S. Tanenbaum;0
books/daglib/0024567;Jason L. Speyer;0
books/daglib/0024567;David H. Jacobson;1
books/daglib/0012347;Sebastian Bergmann;0
books/daglib/0000496;Heidrun Schumann;0
books/daglib/0000496;Wolfgang M?ller 0004;1
books/daglib/0030513;Yutaka Yamamoto;0
books/daglib/0018010;Tom Adelstein;0
books/daglib/0018010;Bill Lubanovic;1
books/daglib/0018420;Poramate Manoonpong;0
books/daglib/0014694;Noam Nisan;0
books/daglib/0014694;Shimon Schocken;1
books/daglib/0030759;Michael Fisher;0
books/daglib/0024147;Sylvain Calinon;0
books/daglib/0022756;James Governor;0
books/daglib/0022756;Dion Hinchcliffe;1
books/daglib/0022756;Duane Nickull;2
books/daglib/0014065;Christof Ebert;0
books/daglib/0008340;Marcus Rie?;0
books/daglib/0008340;Sven Vogel;1
books/daglib/0029963;Yosi Ben-Asher;0
books/daglib/0014417;Can T?;0
books/daglib/0014417;Gunter Saake;1
books/daglib/0023639;John A. Vince;0
books/daglib/0024904;Uwe Sch?ning;0
books/daglib/0024904;Hans A. Kestler;1
books/daglib/0023218;Hermann Schichl;0
books/daglib/0023218;Roland Steinbauer;1
books/daglib/0020776;Richard D. Copeland;0
books/daglib/0028157;Damith C. Rajapakse;0
books/daglib/0028157;Stanislaw Jarzabek;1
books/daglib/0017981;Hannu Nurmi;0
books/daglib/0021441;Ralf Hildebrandt;0
books/daglib/0021441;Patrick Koetter;1
books/daglib/0006156;George Coulouris;0
books/daglib/0006156;Jean Dollimore;1
books/daglib/0006156;Tim Kindberg;2
books/daglib/0015083;Christos H. Papadimitriou;0
books/daglib/0012706;Gerald E. Farin;0
books/daglib/0012706;Dianne Hansford;1
books/daglib/0021890;Juval L?;0
books/daglib/0028403;Kevin P. Knudson;0
books/daglib/0019576;Klaus Schmeh;0
books/daglib/0012883;Klaus D. T?nnies;0
books/daglib/0007606;William Stallings;0
books/daglib/0029122;Dominik Karch;0
books/daglib/0015061;Chandu Thota;0
books/daglib/0010931;Ansgar Gerlicher;0
books/daglib/0010931;Stephan Rupp;1
books/daglib/0011563;Jeff Webb;0
books/daglib/0008792;Andreas Zell;0
books/daglib/0027229;Isaac E. Elishakoff;0
books/daglib/0015971;Joey Lott;0
books/daglib/0009544;Peter Y. A. Ryan;0
books/daglib/0009544;Steve A. Schneider;1
books/daglib/0007264;Brian Jepson;0
books/daglib/0007264;Ernest E. Rothman;1
books/daglib/0032643;Julie E. Cohen;0
books/daglib/0032643;Lydia Pallas Loren;1
books/daglib/0032643;Ruth L. Okediji;2
books/daglib/0032643;Maureen A. O'Rourke;3
books/daglib/0019033;Oscar Pastor;0
books/daglib/0019033;Juan Carlos Molina;1
books/daglib/0025187;Jonathan Stark;0
books/daglib/0019107;Martin Aigner;0
books/daglib/0019107;G?nter M. Ziegler;1
books/daglib/0018273;Krzysztof R. Apt;0
books/daglib/0020540;Naser El-Sheimy;0
books/daglib/0020540;Caterina Valeo;1
books/daglib/0020540;Ayman W. Habib;2
books/daglib/0025721;Robert Faludi;0
books/daglib/0029131;Yvonne Rogers;0
books/daglib/0029131;Helen Sharp;1
books/daglib/0029131;Jenny Preece;2
books/daglib/0016863;Roland Hausser;0
books/daglib/0010392;Heiko Milde;0
books/daglib/0015993;Reinhard Diestel;0
books/daglib/0032678;Jan Hajic;0
books/daglib/0014494;Chris Kohler;0
books/daglib/0020430;James Elliott;0
books/daglib/0020430;Ryan Fowler;1
books/daglib/0020430;Timothy M. O'Brien;2
books/daglib/0024500;Joshua Noble;0
books/daglib/0024500;Todd Anderson;1
books/daglib/0024500;Garth Braithwaite;2
books/daglib/0024500;Marco Casario;3
books/daglib/0024500;Rich Tretola;4
books/daglib/0008205;Wolfgang K?chlin;0
books/daglib/0008205;Andreas Weber 0004;1
books/daglib/0030283;Arun Gupta;0
books/daglib/0030833;Sven Ove Hansson;0
books/daglib/0030812;Nikolai P. Osmolovskii;0
books/daglib/0030812;Helmut Maurer;1
books/daglib/0023205;Valeria Bertacco;0
books/daglib/0009417;Rob Brooks-Bilson;0
books/daglib/0001826;Robert Sedgewick;0
books/daglib/0024138;Peter Shirley;0
books/daglib/0024138;Stephen R. Marschner;1
books/daglib/0019547;Linda Null;0
books/daglib/0019547;Julia Lobur;1
books/daglib/0025733;Robert Wille;0
books/daglib/0025733;Rolf Drechsler;1
books/daglib/0021742;Gerald E. Farin;0
books/daglib/0021742;Dianne Hansford;1
books/daglib/0024112;Jonathan Anderson;0
books/daglib/0024112;John MacRee;1
books/daglib/0024112;Robb Wilson;2
books/daglib/0012804;G?nther G?;0
books/daglib/0012804;Bernhard Nebel;1
books/daglib/0015931;Dusan Petkovic;0
books/daglib/0007611;Paul DuBois;0
books/daglib/0006196;Johann Schumann;0
books/daglib/0010082;Dave Taylor;0
books/daglib/0010082;Brian Jepson;1
books/daglib/0023466;Michael Koch;0
books/daglib/0023466;Alexander Richter;1
books/daglib/0010885;Peter Brucker;0
books/daglib/0003861;Rolf B?;0
books/daglib/0023601;Brian A. Davey;0
books/daglib/0023601;Hilary A. Priestley;1
books/daglib/0030811;Lloyd N. Trefethen;0
books/daglib/0021783;Paco Hope;0
books/daglib/0021783;Ben Walther;1
books/daglib/0031947;Paul Milgrom;0
books/daglib/0022754;Charles R. Severance;0
books/daglib/0013598;Wayne Wolf;0
books/daglib/0018304;George Cho;0
books/daglib/0032436;Paul Rodgers;0
books/daglib/0032436;Michael Smyth;1
books/daglib/0028671;Ekaterina Ovchinnikova;0
books/daglib/0013290;Michael Bartosh;0
books/daglib/0013290;Ryan Faas;1
books/daglib/0029346;AnHai Doan;0
books/daglib/0029346;Alon Y. Halevy;1
books/daglib/0029346;Zachary G. Ives;2
books/daglib/0027443;Sven Lahde;0
books/daglib/0019836;Patrick Ciccarelli;0
books/daglib/0019836;Christina Faulkner;1
books/daglib/0019836;Jerry FitzGerald;2
books/daglib/0019836;Alan Dennis;3
books/daglib/0019836;David Groth;4
books/daglib/0019836;Tony Skandier;5
books/daglib/0019836;Frank Miller;6
books/daglib/0017553;Philipp Cimiano;0
books/daglib/0013156;Bruno Jenny;0
books/daglib/0013008;G?nter Schmidt;0
books/daglib/0029113;Nora C. Toussaint;0
books/daglib/0017094;Joey Lott;0
books/daglib/0017094;Darron Schall;1
books/daglib/0017094;Keith Peters;2
books/daglib/0010045;John von Neumann;0
books/daglib/0019443;Steven Feuerstein;0
books/daglib/0019443;Bill Pribyl;1
books/daglib/0019443;Chip Dawes;2
books/daglib/0007093;Christian Mehrwald;0
books/daglib/0017977;Michael Huth;0
books/daglib/0017977;Mark Dermot Ryan;1
books/daglib/0025530;Schahram Dustdar;0
books/daglib/0025530;Fei Li;1
books/daglib/0033455;Sascha Klement;0
books/daglib/0025904;Vandad Nahavandipoor;0
books/daglib/0022072;Wolfgang Messner;0
books/daglib/0022164;Oliver Vogel;0
books/daglib/0022164;Ingo Arnold;1
books/daglib/0022164;Arif Chughtai;2
books/daglib/0022164;Edmund Ihler;3
books/daglib/0022164;Timo Kehrer;4
books/daglib/0022164;Uwe Mehlig;5
books/daglib/0022164;Uwe Zdun;6
books/daglib/0031975;Benoit Claise;0
books/daglib/0031975;Ralf Wolter;1
books/daglib/0030174;Thomas Erl;0
books/daglib/0030174;Benjamin Carlyle;1
books/daglib/0030174;Cesare Pautasso;2
books/daglib/0030174;Raj Balasubramanian;3
books/daglib/0028853;Andreas W. M. Dress;0
books/daglib/0028853;Katharina T. Huber;1
books/daglib/0028853;Jacobus H. Koolen;2
books/daglib/0028853;Vincent Moulton;3
books/daglib/0028853;Andreas Spillner 0001;4
books/daglib/0010656;George A. Constantinides;0
books/daglib/0010656;Peter Y. K. Cheung;1
books/daglib/0010656;Wayne Luk;2
books/daglib/0009820;Joachim Rawolle;0
books/daglib/0029942;Mordechai Ben-Ari;0
books/daglib/0007419;Lennart J?relid;0
books/daglib/0010926;Jon Garibaldi;0
books/daglib/0008821;Kathy Sierra;0
books/daglib/0008821;Bert Bates;1
books/daglib/0006883;John L. Hennessy;0
books/daglib/0006883;David A. Patterson;1
books/daglib/0013406;Mario Winter;0
books/daglib/0007955;Roel Wieringa;0
books/daglib/0014182;Rolf Klaus;0
books/daglib/0025244;Brian Goetz;0
books/daglib/0025244;Tim Peierls;1
books/daglib/0025244;Joshua Bloch;2
books/daglib/0025244;Joseph Bowbeer;3
books/daglib/0025244;David Holmes;4
books/daglib/0025244;Doug Lea;5
books/daglib/0024239;Elaine B. Hyder;0
books/daglib/0024239;Keith M. Heston;1
books/daglib/0024239;Mark C. Paulk;2
books/daglib/0024239;William E. Hefley;3
books/daglib/0022094;Rob Williams;0
books/daglib/0014063;David A. Patterson;0
books/daglib/0014063;John L. Hennessy;1
books/daglib/0008147;Tara Calishain;0
books/daglib/0008147;Rael Dornfest;1
books/daglib/0006213;Ian D. Chivers;0
books/daglib/0018266;William D. Gropp;0
books/daglib/0018266;Ewing L. Lusk;1
books/daglib/0018266;Anthony Skjellum;2
books/daglib/0014807;Laura Wingerd;0
books/daglib/0022398;Peter Sestoft;0
books/daglib/0014403;Eugene Thacker;0
books/daglib/0018087;Thomas Streicher;0
books/daglib/0017191;Eric A. Meyer;0
books/daglib/0009525;Rainer Merkl;0
books/daglib/0009525;Stephan Waack;1
books/daglib/0012733;Max K. Agoston;0
books/daglib/0011284;Nico Manicone;0
books/daglib/0009640;Tom Muck;0
books/daglib/0024503;Arnold Robbins;0
books/daglib/0023806;Stefan Nickel;0
books/daglib/0023806;Justo Puerto;1
books/daglib/0016911;Valerie Belton;0
books/daglib/0016911;Theodor J. Stewart;1
books/daglib/0032972;Jan Roters;0
books/daglib/0023190;Jir? Matousek;0
books/daglib/0023190;Jaroslav Nesetril;1
books/daglib/0027120;David Wolber;0
books/daglib/0027120;Hal Abelson;1
books/daglib/0027120;Ellen Spertus;2
books/daglib/0027120;Liz Looney;3
books/daglib/0014482;Wolfgang Kellerer;0
books/daglib/0014482;Peter Sties;1
books/daglib/0014482;Alexander B. Schmidt;2
books/daglib/0001169;Richard Monson-Haefel;0
books/daglib/0006620;Daniel Amor;0
books/daglib/0095115;Klaus R. Dittrich;0
books/daglib/0095115;Stella Gatziu;1
books/daglib/0025724;Aaron Reed;0
books/daglib/0010872;Hiren D. Patel;0
books/daglib/0010872;Sandeep Kumar Shukla;1
books/daglib/0013415;Ted Wallingford;0
books/daglib/0006654;Patrick Niemeyer;0
books/daglib/0006654;Jonathan Knudsen;1
books/daglib/0011530;Michael Veddern;0
books/daglib/0024902;Maximiliano Firtman;0
books/daglib/0012788;Nicholas Petreley;0
books/daglib/0012788;Jono Bacon;1
books/daglib/0001128;Andreas Roscher;0
books/daglib/0008092;William Stallings;0
books/daglib/0024396;Peter B. MacIntyre;0
books/daglib/0019553;Jos? M. Garrido;0
books/daglib/0019553;Richard Schlesinger;1
books/daglib/0027793;Patrick Meuth;0
books/daglib/0013797;Michael F. Worboys;0
books/daglib/0013797;Matt Duckham;1
books/daglib/0025113;Gaurav Singh;0
books/daglib/0025113;Sandeep Kumar Shukla;1
books/daglib/0030694;Antonio Robles-Kelly;0
books/daglib/0030694;Cong Phuoc Huynh;1
books/daglib/0015827;Jennifer Niederst Robbins;0
books/daglib/0023690;Mordechai Ben-Ari;0
books/daglib/0014066;Henning Wolf;0
books/daglib/0014066;Stefan Roock;1
books/daglib/0014066;Martin Lippert;2
books/daglib/0009416;Thuan L. Thai;0
books/daglib/0009416;Hoang Q. Lam;1
books/daglib/0016893;Heinz-Peter Gumm;0
books/daglib/0016893;Manfred Sommer;1
books/daglib/0008202;Eric M. Burke;0
books/daglib/0008202;Brian M. Coyner;1
books/daglib/0007385;Philip Dutr?;0
books/daglib/0007385;Philippe Bekaert;1
books/daglib/0007385;Kavita Bala;2
books/daglib/0018423;Reinder Koop;0
books/daglib/0018423;Esther Muris;1
books/daglib/0029536;Sau Sheong Chang;0
books/daglib/0020218;James Murty;0
books/daglib/0018976;Richard P. Cooper;0
books/daglib/0023249;Jir? Ad?mek;0
books/daglib/0023249;Horst Herrlich;1
books/daglib/0023249;George E. Strecker;2
books/daglib/0012895;Steve Holzner;0
books/daglib/0028718;Jesse Freeman;0
books/daglib/0011922;Michel Goossens;0
books/daglib/0011922;Frank Mittelbach;1
books/daglib/0011922;Alexander Samarin;2
books/daglib/0023634;Riccardo Mazza;0
books/daglib/0028485;Jonathan Stark;0
books/daglib/0028485;Brian Jepson;1
books/daglib/0011408;Sham Bhangal;0
books/daglib/0029964;Shashi M. Srivastava;0
books/daglib/0021999;Alan Lastufka;0
books/daglib/0021999;Michael W. Dean;1
books/daglib/0022608;Andrew S. Tanenbaum;0
books/daglib/0029969;Derrick G. Kourie;0
books/daglib/0029969;Bruce W. Watson;1
books/daglib/0007737;Peter Markstein;0
books/daglib/0022051;Ramez Elmasri;0
books/daglib/0022051;Shamkant B. Navathe;1
books/daglib/0010343;Michael T. Goodrich;0
books/daglib/0010343;Roberto Tamassia;1
books/daglib/0021436;Noah Gift;0
books/daglib/0021436;Jeremy M. Jones;1
books/daglib/0001082;Andreas Werner;0
books/daglib/0008009;Gene Korienek;0
books/daglib/0008009;Tom Wrensch;1
books/daglib/0008009;Doug Dechow;2
books/daglib/0017329;Peter H. Alesso;0
books/daglib/0017329;Craig F. Smith;1
books/daglib/0014796;Daniel P. Bovet;0
books/daglib/0014796;Marco Cesati;1
books/daglib/0025906;Arnold Robbins;0
books/daglib/0019649;Armin Zimmermann;0
books/daglib/0012882;Maozhen Li;0
books/daglib/0012882;Mark A. Baker;1
books/daglib/0028418;Timo Dotzauer;0
books/daglib/0028418;Tobias L?tticke;1
books/daglib/0028418;Alexander von Gernler;2
books/daglib/0007300;Ralf H. Reussner;0
books/daglib/0022312;Paul E. Ceruzzi;0
books/daglib/0026809;Yll Haxhimusa;0
books/daglib/0015562;Bill Glover;0
books/daglib/0015562;Himanshu Bhatt;1
books/daglib/0011558;Andrew M. Saint-Laurent;0
books/daglib/0010349;Miroslaw Malek;0
books/daglib/0010349;Peter Ibach;1
books/daglib/0029204;Joachim Hertzberg;0
books/daglib/0029204;Kai Lingemann;1
books/daglib/0029204;Andreas N?chter;2
books/daglib/0025188;Jude D. Biersdorfer;0
books/daglib/0017498;Mark Whitehorn;0
books/daglib/0017498;Bill Marklyn;1
books/daglib/0015256;Peter Comninos;0
books/daglib/0008184;Min Wu 0001;0
books/daglib/0008184;Bede Liu;1
books/daglib/0023544;Klaus Jansen;0
books/daglib/0023544;Marian Margraf;1
books/daglib/0007182;Scott Oaks;0
books/daglib/0007182;Bernard Traversat;1
books/daglib/0007182;Li Gong;2
books/daglib/0032128;Klaus Janschek;0
books/daglib/0018901;Michele E. Davis;0
books/daglib/0018901;Jon A. Phillips;1
books/daglib/0007208;Nicholas J. Higham;0
books/daglib/0031443;Gudula R?;0
books/daglib/0031443;Thomas Rauber;1
books/daglib/0012784;Alex Martelli;0
books/daglib/0012784;Anna Martelli Ravenscroft;1
books/daglib/0012784;David Ascher;2
books/daglib/0032064;Ingvar Eidhammer;0
books/daglib/0032064;Harald Barsnes;1
books/daglib/0032064;Geir Egil Eide;2
books/daglib/0032064;Lennart Martens;3
books/daglib/0016997;Martin K?;0
books/daglib/0008151;Weidong Kou;0
books/daglib/0019125;Robert Love;0
books/daglib/0020194;David S. Watkins;0
books/daglib/0024244;Rolf G?;0
books/daglib/0024244;Hans K?ser;1
books/daglib/0024244;Rolf Klaus;2
books/daglib/0024244;Thomas M?;3
books/daglib/0017152;Paul Pop;0
books/daglib/0017152;Petru Eles;1
books/daglib/0017152;Zebo Peng;2
books/daglib/0020973;Steffen Zschaler;0
books/daglib/0012295;Tim Weilkiens;0
books/daglib/0012295;Bernd Oestereich;1
books/daglib/0024696;Ben-Gan Itzik;0
books/daglib/0024696;Lubor Koll?;1
books/daglib/0024696;Dejan Sarka;2
books/daglib/0024696;Steve Kass;3
books/daglib/0019791;Deke MacClelland;0
books/daglib/0020834;Frank M. Lillehagen;0
books/daglib/0020834;John Krogstie;1
books/daglib/0002350;Robert Bruce Thompson;0
books/daglib/0002350;Barbara Fritchman Thompson;1
books/daglib/0095086;Simon Parsons;0
books/daglib/0028174;Frank Gurski;0
books/daglib/0028174;Irene Rothe;1
books/daglib/0028174;J?rg Rothe;2
books/daglib/0028174;Egon Wanke;3
books/daglib/0028273;Thomas Ottmann;0
books/daglib/0028273;Peter Widmayer;1
books/daglib/0023767;Magnus Ramage;0
books/daglib/0023767;Karen Shipp;1
books/daglib/0015234;Michael F. McTear;0
books/daglib/0014239;Richard T. Watson;0
books/daglib/0015279;Yanchun Zhang;0
books/daglib/0015279;Jeffrey Xu Yu;1
books/daglib/0015279;Jingyu Hou;2
books/daglib/0019912;Michael R. Blaha;0
books/daglib/0019912;James E. Rumbaugh;1
books/daglib/0018265;Fred S. Roberts;0
books/daglib/0018265;Barry A. Tesman;1
books/daglib/0006539;Elliotte Rusty Harold;0
books/daglib/0006539;W. Scott Means;1
books/daglib/0020139;Joseph Albahari;0
books/daglib/0020139;Ben Albahari;1
books/daglib/0022835;Tom White;0
books/daglib/0032424;Stephan Doerfel;0
books/daglib/0032424;Andreas Hotho;1
books/daglib/0032424;Aliye Kartal-Aydemir;2
books/daglib/0032424;Alexander Ro?nagel;3
books/daglib/0032424;Gerd Stumme;4
books/daglib/0009222;Michael Kofler;0
books/daglib/0012249;Carla Schroder;0
books/daglib/0027446;Manja Lohse;0
books/daglib/0030006;Jan Pr?;0
books/daglib/0030006;Roland Schnaubelt;1
books/daglib/0030006;Rico Zacher;2
books/daglib/0007278;Thomas K. Huckle;0
books/daglib/0007278;Stefan-Alexander Schneider;1
books/daglib/0009185;Sinan Si Alhir;0
books/daglib/0015567;Dan Gillmor;0
books/daglib/0028241;Christopher Schmitt;0
books/daglib/0028241;Kyle Simpson;1
books/daglib/0017520;Danny Goodman;0
books/daglib/0018413;Slawomir Nikiel;0
books/daglib/0016454;Olaf Wolkenhauer;0
books/daglib/0029112;Steffen Kopecki;0
books/daglib/0018444;Susanne Biundo;0
books/daglib/0018444;Volker Claus;1
books/daglib/0018444;Heinrich C. Mayr;2
books/daglib/0020719;Rick Sammon;0
books/daglib/0029115;Thomas W?rthinger;0
books/daglib/0007272;Willem-Jan van den Heuvel;0
books/daglib/0024505;Bennie Mols;0
books/daglib/0019002;Douglas N. Walton;0
books/daglib/0029187;Greg Shackles;0
books/daglib/0026657;Jerome Boyer;0
books/daglib/0026657;Hafedh Mili;1
books/daglib/0006155;James F. Kurose;0
books/daglib/0006155;Keith W. Ross;1
books/daglib/0024186;Ben Henick;0
books/daglib/0006169;Norbert Kessel;0
books/daglib/0007063;Cornelia Boenigk;0
books/daglib/0030106;Helmut Seidl;0
books/daglib/0030106;Reinhard Wilhelm;1
books/daglib/0030106;Sebastian Hack;2
books/daglib/0016053;Doron Drusinsky;0
books/daglib/0027826;Nathan L. Clarke;0
books/daglib/0019188;Peter Lancaster;0
books/daglib/0006223;Rasmus Lerdorf;0
books/daglib/0006223;Kevin Tatroe;1
books/daglib/0017223;Sushmita Mitra;0
books/daglib/0017223;Tinku Acharya;1
books/daglib/0031971;Keren Bergman;0
books/daglib/0031971;Luca P. Carloni;1
books/daglib/0031971;Aleksandr Biberman;2
books/daglib/0031971;Johnnie Chan;3
books/daglib/0031971;Gilbert Hendry;4
books/daglib/0016119;Wilhelm Mons;0
books/daglib/0016119;Horst Zuse;1
books/daglib/0016119;Roland Vollmar;2
books/daglib/0015566;Joe Richards;0
books/daglib/0015566;Robbie Allen;1
books/daglib/0015566;Alistair G. Lowe-Norris;2
books/daglib/0017988;William J. Dally;0
books/daglib/0017988;John W. Poulton;1
books/daglib/0030828;Dhammika Amaratunga;0
books/daglib/0030828;Javier Cabrera;1
books/daglib/0012308;Ramez Elmasri;0
books/daglib/0012308;Shamkant B. Navathe;1
books/daglib/0019148;Nikola Kasabov;0
books/daglib/0025249;Serge Demeyer;0
books/daglib/0025249;St?phane Ducasse;1
books/daglib/0025249;Oscar Nierstrasz;2
books/daglib/0017227;Martin Marinschek;0
books/daglib/0017227;Andrea Schnabl;1
books/daglib/0017227;Gerald M?;2
books/daglib/0001896;Elizabeth D. Zwicky;0
books/daglib/0001896;Simon Cooper;1
books/daglib/0001896;D. Brent Chapman;2
books/daglib/0014062;Diane J. Cook;0
books/daglib/0014062;Sajal K. Das;1
books/daglib/0014801;Peter Krogh;0
books/daglib/0025073;Peter Scheiblechner;0
books/daglib/0016314;Helmut Herold;0
books/daglib/0016314;Bruno Lurz;1
books/daglib/0016314;J?rgen Wohlrab;2
books/daglib/0031453;Nick Collins;0
books/daglib/0031453;Margaret Schedel;1
books/daglib/0031453;Scott Wilson;2
books/daglib/0022716;John Day;0
books/daglib/0008036;G?nter Sch?fer;0
books/daglib/0032386;Dirk C. Mattfeld;0
books/daglib/0032386;Richard Vahrenkamp;1
books/daglib/0019737;Katrin Eismann;0
books/daglib/0019737;Sean Duggan;1
books/daglib/0028835;Julia Lerman;0
books/daglib/0028835;Rowan Miller;1
books/daglib/0001130;Song Y. Yan;0
books/daglib/0007815;Stephen Spainhour;0
books/daglib/0007815;Robert Eckstein;1
books/daglib/0009988;Andreas Spillner 0002;0
books/daglib/0009988;Tilo Linz;1
books/daglib/0016876;Ian Stroud;0
books/daglib/0007003;Dave Pawson;0
books/daglib/0004083;Robert Eckstein;0
books/daglib/0004083;Michel Casabianca;1
books/daglib/0007387;Peter Shirley;0
books/daglib/0018612;Carsten Wartmann;0
books/daglib/0032127;Klaus Janschek;0
books/daglib/0027561;John W. McCormick;0
books/daglib/0027561;Frank Singhoff;1
books/daglib/0027561;J?r?me Hugues;2
books/daglib/0006347;Bill Rosenblatt;0
books/daglib/0006347;Arnold Robbins;1
books/daglib/0020875;Arnold Robbins;0
books/daglib/0020875;Elbert Hannah;1
books/daglib/0020875;Linda Lamb;2
books/daglib/0010067;Dietrich May;0
books/daglib/0018611;Brad Hinkel;0
books/daglib/0018611;Steve Laskevitch;1
books/daglib/0021696;Chafic Kazoun;0
books/daglib/0021696;Joey Lott;1
books/daglib/0031967;Sebastian L?bner;0
books/daglib/0014843;Hans Liebig;0
books/daglib/0024297;Kyle Loudon;0
books/daglib/0013986;Andreas L?;0
books/daglib/0016467;Krzysztof A. Sikorski;0
books/daglib/0020328;Douglas R. Stinson;0
books/daglib/0004289;Jeffrey Dean;0
books/daglib/0020136;Robert Liguori;0
books/daglib/0020136;Patricia Liguori;1
books/daglib/0010728;Tim Weilkiens;0
books/daglib/0010728;Bernd Oestereich;1
books/daglib/0000518;Helen Feddema;0
books/daglib/0028328;Michael Margolis;0
books/daglib/0029503;Michael Joswig;0
books/daglib/0029503;Thorsten Theobald;1
books/daglib/0019511;Andrew S. Tanenbaum;0
books/daglib/0023557;Wei-Meng Lee;0
books/daglib/0029923;Katie Cunningham;0
books/daglib/0011868;Reinhard Schiedermeier;0
books/daglib/0017324;W. Neville Holmes;0
books/daglib/0033097;Sergio Albeverio;0
books/daglib/0033097;Ruzong Fan;1
books/daglib/0033097;Frederik Herzberg;2
books/daglib/0013980;Raimund Dachselt;0
books/daglib/0000303;Steven Roman;0
books/daglib/0018329;Frank van der Linden;0
books/daglib/0018329;Klaus Schmid;1
books/daglib/0018329;Eelco Rommes;2
books/daglib/0023753;Paul Zirkle;0
books/daglib/0023753;Joe Hogue;1
books/daglib/0022173;Ian Molyneaux;0
books/daglib/0015244;Mark Whitehorn;0
books/daglib/0015244;Robert Zare;1
books/daglib/0015244;Mosha Pasumansky;2
books/daglib/0010393;Ji-Young Lim;0
books/daglib/0023789;Gerhard Knolmayer;0
books/daglib/0023789;Peter Mertens;1
books/daglib/0023789;Alexander Zeier;2
books/daglib/0023789;J?rg Thomas Dickersbach;3
books/daglib/0006787;Silvia Hagen;0
books/daglib/0007813;Bruce Potter;0
books/daglib/0007813;Bob Fleck;1
books/daglib/0006694;Uwe Hohenstein;0
books/daglib/0006694;Volkmar Ple?er;1
books/daglib/0004611;Perdita Stevens;0
books/daglib/0004611;Rob Pooley;1
books/daglib/0028980;Frank Klawonn;0
books/daglib/0020435;Amy Shuen;0
books/daglib/0028256;Gerardo I. Simari;0
books/daglib/0028256;Simon Parsons;1
books/daglib/0020831;Derk-Jan de Grood;0
books/daglib/0028966;Marc R. C. van Dongen;0
books/daglib/0020285;Russell J. T. Dyer;0
books/daglib/0011809;Erica Sadun;0
books/daglib/0014410;Andrew J. Sommese;0
books/daglib/0014410;Charles W. Wampler;1
books/daglib/0007485;Gerard O'Regan;0
books/daglib/0007551;Vinny Cahill;0
books/daglib/0007551;Donal Lafferty;1
books/daglib/0009747;Helmut Stieger;0
books/daglib/0009747;Wolfgang A. Halang;1
books/daglib/0024555;James Kempf;0
books/daglib/0003036;Howard Fuhs;0
books/daglib/0003036;Markus Hasenbein;1
books/daglib/0013505;Bernd Oestereich;0
books/daglib/0018770;John Venn;0
books/daglib/0014067;Rachel Andrew;0
books/daglib/0022920;Francesca Cesarini;0
books/daglib/0022920;Simon Thompson;1
books/daglib/0032300;Thierry Perroud;0
books/daglib/0032300;Reto Inversini;1
books/daglib/0023216;Arnold Neumaier;0
books/daglib/0004941;Hans Hehl;0
books/daglib/0027358;Peter Southwick;0
books/daglib/0027358;Doug Marschke;1
books/daglib/0027358;Harry Reynolds;2
books/daglib/0022397;Jon Jagger;0
books/daglib/0022397;Nigel Perry;1
books/daglib/0022397;Peter Sestoft;2
books/daglib/0018777;Stanley Peters;0
books/daglib/0018777;Dag Westerst?hl;1
books/daglib/0014049;Horst A. Eiselt;0
books/daglib/0014049;Carl-Louis Sandblom;1
books/daglib/0031133;Michal Haindl;0
books/daglib/0031133;Jir? Filip;1
books/daglib/0019959;Nicholas M. Patrikalakis;0
books/daglib/0019959;Takashi Maekawa;1
books/daglib/0023687;Barry Jay;0
books/daglib/0027501;Alexander Geschonneck;0
books/daglib/0031948;Nicholas Asher;0
books/daglib/0014458;Chris Sells;0
books/daglib/0014458;Ian Griffiths;1
books/daglib/0006413;Andrew S. Tanenbaum;0
books/daglib/0021992;Wendy Chisholm;0
books/daglib/0021992;Matt May;1
books/daglib/0025903;David A. Easley;0
books/daglib/0025903;Jon M. Kleinberg;1
books/daglib/0016147;J?rgen Quade;0
books/daglib/0016147;Eva-Katharina Kunst;1
books/daglib/0011788;Andreas Aurand;0
books/daglib/0003594;Andrew Deitsch;0
books/daglib/0003594;David Czarnecki;1
books/daglib/0019127;Jesse Liberty;0
books/daglib/0019127;Dan Hurwitz;1
books/daglib/0019127;Brian MacDonald;2
books/daglib/0013411;Paul Robichaux;0
books/daglib/0013411;Missy Koslosky;1
books/daglib/0013411;Devin L. Ganger;2
books/daglib/0014434;Rainer Dorau;0
books/daglib/0014434;Rudolf Krahm;1
books/daglib/0014434;Helmut Kraus;2
books/daglib/0016880;Stuart Robbins;0
books/daglib/0020380;David A. Patterson;0
books/daglib/0020380;John L. Hennessy;1
books/daglib/0012679;Peter Gritzmann;0
books/daglib/0012679;Ren? Brandenberg;1
books/daglib/0018321;Benjam?n Vargas-Quesada;0
books/daglib/0018321;F?lix de Moya Aneg?;1
